iteration,residual,time
0,325.78558616457076,0
1,186.62528175885885,0.10899949073791504
2,141.563361778316,0.20999741554260254
3,116.82962070515329,0.31099963188171387
4,100.46531149128106,0.4139988422393799
5,88.4945648991337,0.5199987888336182
6,79.18682817414079,0.6189970970153809
7,71.64114952192514,0.7169973850250244
8,65.34448792877957,0.8150010108947754
9,59.974062013371906,0.9170041084289551
10,55.31864882047591,1.0179970264434814
11,51.23023508434908,1.1179986000061035
12,47.60309483418024,1.2169995307922363
13,44.357843169532515,1.3179993629455566
14,41.43424626807455,1.4199988842010498
15,38.78488921932192,1.5210115909576416
16,36.372186696566,1.617997407913208
17,34.16553513662572,1.7149982452392578
18,32.13986590812561,1.8149993419647217
19,30.274249522929267,1.915010929107666
20,28.5511017455374,2.0149974822998047
21,26.955459188545436,2.1180031299591064
22,25.474495056916396,2.219998598098755
23,24.09713156337904,2.322000026702881
24,22.81371643730116,2.429997444152832
25,21.61581596649844,2.5360007286071777
26,20.495981221910707,2.6359994411468506
27,19.44764350447393,2.734010934829712
28,18.464933662323713,2.8339977264404297
29,17.54263833053108,2.9219982624053955
30,16.67605230217118,3.0250120162963867
31,15.860972192025953,3.1210005283355713
32,15.093570398891659,3.224000930786133
33,14.37041239964898,3.3259968757629395
34,13.688345532505902,3.4250030517578125
35,13.044531397014653,3.5279974937438965
36,12.43634536792412,3.6290013790130615
37,11.861418609028268,3.7249996662139893
38,11.31754580592231,3.824000120162964
39,10.80273312383997,3.919999361038208
40,10.315112596685843,4.01999831199646
41,9.852993501183125,4.123011589050293
42,9.414782416672166,4.222997665405273
43,8.999036233255856,4.323997497558594
44,8.604387248855295,4.425997495651245
45,8.229596534150513,4.524997711181641
46,7.873483646917769,4.622997760772705
47,7.53497943071401,4.721000909805298
48,7.21306005410301,4.813006401062012
49,6.906798575783975,4.907997369766235
50,6.615303090423026,5.008000135421753
51,6.337766582210005,5.109997272491455
52,6.073409000027398,5.210998296737671
53,5.821525064259257,5.312997579574585
54,5.581430114863766,5.420997858047485
55,5.3525056456200355,5.523998975753784
56,5.1341487775447865,5.622997522354126
57,4.925815379314478,5.719005823135376
58,4.726973020614239,5.812997341156006
59,4.537141603193003,5.906000375747681
60,4.355849647464344,6.005996942520142
61,4.182672409791009,6.113997936248779
62,4.01719135303578,6.212997198104858
63,3.8590297653373056,6.311997413635254
64,3.707815262585853,6.405998706817627
65,3.563212954477213,6.506998538970947
66,3.424890824785443,6.606999397277832
67,3.2925505136581283,6.706009387969971
68,3.165895420454716,6.806004524230957
69,3.0446591884792693,6.903997898101807
70,2.928576375206993,7.006999969482422
71,2.8174087380601507,7.102996826171875
72,2.7109183180760206,7.211997032165527
73,2.608891633823534,7.318998098373413
74,2.5111150269080453,7.429004430770874
75,2.417396876440927,7.5329978466033936
76,2.327545058116544,7.633000135421753
77,2.2413872943950195,7.733997106552124
78,2.158750583086742,7.829997777938843
79,2.0794797990960965,7.92999792098999
80,2.0034189533621976,8.030998706817627
81,1.9304281610601501,8.135000944137573
82,1.8603665972284449,8.230000972747803
83,1.793107944085966,8.327000141143799
84,1.728524915589461,8.43000864982605
85,1.6665032932924955,8.529998540878296
86,1.6069278982948252,8.626997947692871
87,1.5496953210885485,8.725997686386108
88,1.4947012257724608,8.82399845123291
89,1.4418518748043083,8.924998760223389
90,1.3910526568587838,9.0229971408844
91,1.342218502501445,9.122996807098389
92,1.295263533584275,9.229997396469116
93,1.250110460715374,9.33399748802185
94,1.2066812585393987,9.435998678207397
95,1.1649056306112182,9.536997556686401
96,1.1247126212409473,9.637000799179077
97,1.086038228081426,9.739997148513794
98,1.0488178673810626,9.837000608444214
99,1.0129932093381928,9.937001705169678
100,0.9785054195616613,10.032997608184814
101,0.9453012870882995,10.13399887084961
102,0.9133271705721396,10.23299789428711
103,0.8825344838498101,10.330998182296753
104,0.8528742808433206,10.434001684188843
105,0.8243021587265338,10.542999267578125
106,0.7967734207190871,10.662998914718628
107,0.7702474522804523,10.761997938156128
108,0.7446834058850118,10.859997510910034
109,0.7200441012661337,10.957997798919678
110,0.6962921808907043,11.053998231887817
111,0.6733935811053013,11.152997255325317
112,0.6513141113726667,11.263997793197632
113,0.6300225392414551,11.367997884750366
114,0.6094875504705093,11.47099757194519
115,0.5896804870545144,11.569999933242798
116,0.5705726491504821,11.670000791549683
117,0.5521377219423167,11.766999244689941
118,0.5343493838056282,11.866997957229614
119,0.5171834545803428,11.961998462677002
120,0.5006157776745279,12.054002523422241
121,0.4846241193292572,12.152997493743896
122,0.4691862953803574,12.255007028579712
123,0.45428184833572816,12.358997344970703
124,0.4398903922974593,12.457000970840454
125,0.4259930921194743,12.559002876281738
126,0.412571202553519,12.66099762916565
127,0.3996073714042655,12.758997201919556
128,0.3870843513137612,12.856001377105713
129,0.37498614667138447,12.957998037338257
130,0.3632968786050468,13.060000896453857
131,0.35200179342379634,13.152998447418213
132,0.341086263352845,13.253997325897217
133,0.3305366724761794,13.356999158859253
134,0.3203395375486887,13.45799732208252
135,0.31048228575394654,13.562001943588257
136,0.3009524815622766,13.662999391555786
137,0.29173850911421917,13.763997554779053
138,0.2828288925798684,13.864002466201782
139,0.27421289461099396,13.965000867843628
140,0.26587991900551944,14.064999341964722
141,0.2578200354307817,14.159998178482056
142,0.2500234544181894,14.258997440338135
143,0.24248098743699198,14.360997438430786
144,0.23518358534805547,14.465996980667114
145,0.22812274189259077,14.574997663497925
146,0.22129008773008876,14.674997091293335
147,0.21467774449103158,14.773999214172363
148,0.20827796742129198,14.871007442474365
