iteration,residual,time
0,38.456328009737625,0
1,24.860103252478794,0.002986907958984375
2,19.563248975300354,0.00398707389831543
3,15.637404982432216,0.005986690521240234
4,12.648852532802847,0.006986856460571289
5,10.350954688114669,0.009990692138671875
6,7.986165427165492,0.011986494064331055
7,6.104324990438254,0.012986421585083008
8,4.917942465179201,0.014986753463745117
9,3.905583067143484,0.01698756217956543
10,3.0168012670300404,0.01898670196533203
11,2.3211956986887614,0.019986629486083984
12,1.7693123849597836,0.021986722946166992
13,1.3273428391179145,0.022989511489868164
14,1.0033602189025572,0.024988889694213867
15,0.7726057316587912,0.02698969841003418
16,0.584978088386986,0.027988672256469727
17,0.4559425856195316,0.030989408493041992
18,0.35568333943995817,0.031989097595214844
19,0.2773511317933475,0.03399991989135742
20,0.2262624274499482,0.0349879264831543
21,0.18155314065279032,0.03798675537109375
22,0.1454731387460598,0.03998684883117676
23,0.11865545235416779,0.041986703872680664
24,0.09405133556756134,0.043988943099975586
25,0.07366918934249131,0.044986724853515625
26,0.057460983110929516,0.04698681831359863
27,0.0437116949662719,0.04898643493652344
28,0.034027094467004484,0.049986839294433594
29,0.02739553563540872,0.05198812484741211
30,0.022191937128093486,0.05398678779602051
31,0.01696926427369971,0.05598855018615723
32,0.012977342652721107,0.05798912048339844
33,0.010112019939983216,0.05998730659484863
34,0.00822828841389319,0.06098675727844238
35,0.006651194630488024,0.06298637390136719
36,0.0054372231189020095,0.06499004364013672
37,0.004542668180486226,0.06699132919311523
38,0.003719730786007183,0.06898999214172363
39,0.0028699686661087464,0.07099056243896484
40,0.002234700082916895,0.07298684120178223
41,0.0017016081979360892,0.07498908042907715
42,0.0013198981468440438,0.07698822021484375
43,0.0010450654154756825,0.07798957824707031
44,0.0008205699218812348,0.08098864555358887
45,0.000646140451253959,0.08198761940002441
46,0.0005054088146022284,0.08398675918579102
47,0.0003958067721948885,0.08599066734313965
48,0.0003176087523286937,0.08798694610595703
49,0.00024432712304724445,0.0889892578125
50,0.00018242126267576525,0.0909876823425293
51,0.00013489223604081876,0.0929877758026123
52,0.00010353982201622896,0.09498882293701172
53,7.8219497657344e-05,0.09699010848999023
54,5.945228791916301e-05,0.09898781776428223
55,4.636639069684976e-05,0.10098958015441895
56,3.7213929967452036e-05,0.10298800468444824
57,2.88610224232593e-05,0.10498714447021484
58,2.213969862785026e-05,0.10699057579040527
59,1.7182524624037337e-05,0.10899066925048828
60,1.3100305233234677e-05,0.11099076271057129
61,9.893657435798642e-06,0.1129906177520752
62,7.518614614281149e-06,0.11498785018920898
63,5.5666710579888855e-06,0.1169888973236084
64,4.155101057336413e-06,0.11899185180664062
65,3.115520781688556e-06,0.12198829650878906
66,2.368282091235992e-06,0.12398672103881836
67,1.869996287862141e-06,0.12598657608032227
68,1.485907329750855e-06,0.1279902458190918
69,1.1595044337911766e-06,0.129988431930542
70,8.945762628863571e-07,0.1319894790649414
71,6.780799082367452e-07,0.13499212265014648
72,5.155814093053617e-07,0.13698792457580566
73,3.838677284385524e-07,0.13898944854736328
74,2.844940622973451e-07,0.1409895420074463
75,2.0769939086156732e-07,0.1429886817932129
76,1.5649753024399726e-07,0.1449871063232422
77,1.2139226087240087e-07,0.1469864845275879
78,9.389823793102443e-08,0.14898920059204102
79,7.132169375735166e-08,0.15098977088928223
80,5.525999177806127e-08,0.15298938751220703
81,4.246110174154569e-08,0.1559889316558838
82,3.3004112731150295e-08,0.1579892635345459
83,2.4947363834971024e-08,0.1599874496459961
84,1.8399127568903355e-08,0.1619877815246582
85,1.3809144968294585e-08,0.1639869213104248
86,1.025695949070186e-08,0.16598892211914062
87,7.54907206819676e-09,0.16798710823059082
88,5.749326110321365e-09,0.16999411582946777
89,4.320655458198199e-09,0.1729888916015625
90,3.1929781703837495e-09,0.17399096488952637
91,2.416976908978899e-09,0.17599081993103027
92,1.8252464526664543e-09,0.17798781394958496
93,1.386400146798421e-09,0.17998671531677246
94,1.0639578654750591e-09,0.18198704719543457
95,8.013188863404426e-10,0.18498873710632324
96,6.185265588798586e-10,0.18698978424072266
97,4.864767178535502e-10,0.18899059295654297
98,3.838301193216032e-10,0.19099164009094238
99,2.9965634655759813e-10,0.1939866542816162
100,2.296285912232014e-10,0.19598913192749023
101,1.7165734413075678e-10,0.19798731803894043
102,1.2812033693148714e-10,0.19998955726623535
103,9.873023313048013e-11,0.20198845863342285
104,7.643093255367104e-11,0.20399117469787598
105,5.962167121023546e-11,0.20598793029785156
106,4.62336878791457e-11,0.20798802375793457
107,3.51576031539545e-11,0.2099905014038086
108,2.6772797473724366e-11,0.21298694610595703
109,1.9804217680951265e-11,0.21498656272888184
110,1.5232560570888358e-11,0.21698999404907227
111,1.1328433387989917e-11,0.21899056434631348
112,8.328818128215468e-12,0.22098803520202637
