iteration,residual,time
0,27.44050320046319,0
1,13.981249698313356,0.17400002479553223
2,11.126392571256854,0.29599690437316895
3,9.535207799919238,0.4149971008300781
4,7.259338681454151,0.5410103797912598
5,6.8202373351362295,0.6679966449737549
6,5.483296681369066,0.7949974536895752
7,5.247790887666977,0.9210002422332764
8,4.422680671357411,1.054997444152832
9,4.25404677035019,1.1830003261566162
10,3.7078222483826178,1.3079967498779297
11,3.5740376420663496,1.4359967708587646
12,3.1913576459262365,1.5629990100860596
13,3.080242319259045,1.6909983158111572
14,2.8008983321237344,1.820998191833496
15,2.7064232209410672,1.9559996128082275
16,2.4948767214447387,2.086998462677002
17,2.4131781725828754,2.2129969596862793
18,2.2487842976860652,2.3339993953704834
19,2.1771620554259483,2.45600962638855
20,2.046364844301997,2.576000928878784
21,1.9831861201368184,2.702998161315918
22,1.8771856169002659,2.8309998512268066
23,1.8210610539666747,2.9640023708343506
24,1.7335174383515064,3.0979979038238525
25,1.6835811376907273,3.2150018215179443
26,1.6102008346976935,3.3369972705841064
27,1.565256712020962,3.4560019969940186
28,1.5032386427787516,3.5829970836639404
29,1.4625826748870683,3.7139968872070312
30,1.4094289156166147,3.8430023193359375
31,1.3725375032398475,3.971000909805298
32,1.3266056261516774,4.100996971130371
33,1.2929545708403072,4.2300004959106445
34,1.252845750177818,4.3520026206970215
35,1.222124297482265,4.477996587753296
36,1.186832349069617,4.605998754501343
37,1.1585967518034195,4.730002403259277
38,1.127374303697412,4.861997604370117
39,1.101363863976774,4.994998216629028
40,1.073506270695292,5.121000528335571
41,1.0495094892544672,5.244998455047607
42,1.0245038894792726,5.366001129150391
43,1.0022887676061414,5.491998672485352
44,0.9797208781899672,5.618998765945435
45,0.9590913765245007,5.74299693107605
46,0.9386523479434219,5.8700056076049805
47,0.9194668803209908,6.00499701499939
48,0.9008513014368895,6.133996963500977
49,0.8829451668462679,6.2520058155059814
50,0.865958116647771,6.380001783370972
51,0.8492015621023917,6.500998258590698
52,0.8336584445001068,6.6279988288879395
53,0.8179359176379788,6.7599968910217285
54,0.8036740921008494,6.886999607086182
55,0.7888685437974476,7.024997234344482
56,0.7757643571453001,7.153000593185425
57,0.7618249386562412,7.27299690246582
58,0.7497121629654132,7.395997762680054
59,0.7365732440604164,7.521998643875122
60,0.7253600489298461,7.647999286651611
61,0.7129482433104991,7.776997089385986
62,0.7025337670813021,7.903998136520386
63,0.6908011111941204,8.039000988006592
64,0.6810971780464302,8.163997650146484
65,0.6699994612839314,8.284996509552002
66,0.6609275162910445,8.403998374938965
67,0.6504143855007305,8.52299690246582
68,0.6419313483534933,8.648998737335205
69,0.631942226173219,8.786001205444336
70,0.6239965558613626,8.922999620437622
71,0.6144952534603305,9.0639967918396
72,0.6070426916177691,9.190996646881104
73,0.5979829033310279,9.314997673034668
74,0.5909799848187643,9.440001010894775
75,0.5823448120697394,9.558997869491577
76,0.5757483583880265,9.690999746322632
77,0.5674977322472571,9.826996803283691
78,0.5612818667264002,9.960998058319092
