train_loss,val_loss
0.09833371639251709,0.0743817538022995
0.06962575763463974,0.07818928360939026
0.06585906445980072,0.06076866388320923
0.0615806020796299,0.06174943968653679
0.05864770710468292,0.05788533017039299
0.05712421238422394,0.05636195093393326
0.056985002011060715,0.05580313876271248
0.055770523846149445,0.05509745702147484
0.05486077442765236,0.05621440336108208
0.05414588749408722,0.054255999624729156
0.0536935031414032,0.053068775683641434
0.052968088537454605,0.05501101166009903
0.05282437056303024,0.05435684695839882
0.05253404378890991,0.0532805435359478
0.0525241382420063,0.05153457447886467
0.05208882689476013,0.051433712244033813
0.05189992114901543,0.05166486278176308
0.05143611878156662,0.05191279947757721
0.051463160663843155,0.05138068273663521
0.05107858404517174,0.054353803396224976
0.05137188732624054,0.05121913179755211
0.050995003432035446,0.051333483308553696
0.050756726413965225,0.051500141620635986
0.05067633464932442,0.05209711566567421
0.050608985126018524,0.05372270941734314
0.050180356949567795,0.05128016695380211
0.05030333250761032,0.050730060786008835
0.05031152442097664,0.050218332558870316
0.04999397322535515,0.05062035471200943
0.05015399307012558,0.05055924877524376
0.04996665567159653,0.05119025334715843
0.04979623481631279,0.04991993308067322
0.04980653524398804,0.05157690867781639
0.049736179411411285,0.04980221018195152
0.049619290977716446,0.051051005721092224
0.04973897337913513,0.04961303249001503
0.049543797969818115,0.0493023656308651
0.049420520663261414,0.04965231195092201
0.05004824697971344,0.05075570568442345
0.04967241734266281,0.05061182379722595
0.049278199672698975,0.0502229742705822
0.049418602138757706,0.049316294491291046
0.04940256103873253,0.051041875034570694
0.04935402795672417,0.04930020868778229
0.049194324761629105,0.05011539161205292
0.04911920055747032,0.04878935590386391
0.04937048256397247,0.050886355340480804
0.049045491963624954,0.04939042031764984
0.049187324941158295,0.050020650029182434
0.04903186112642288,0.049649305641651154
0.048971399664878845,0.04967900738120079
0.04908909276127815,0.048893362283706665
0.048941656947135925,0.04902719333767891
0.04886231943964958,0.04906174913048744
0.04874710738658905,0.04968206211924553
0.04902249574661255,0.05069432780146599
0.048900213092565536,0.04911349341273308
0.04873240739107132,0.048936083912849426
0.04892885312438011,0.04861187934875488
0.04875537380576134,0.0490996278822422
0.04901006072759628,0.050167620182037354
0.04865071550011635,0.048819102346897125
0.048648253083229065,0.04925043135881424
0.048668354749679565,0.04882822558283806
0.04863883554935455,0.0483880378305912
0.04871756210923195,0.048357728868722916
0.048536691814661026,0.048912592232227325
0.04853213578462601,0.048860903829336166
0.04864871874451637,0.04890287667512894
0.04856512323021889,0.049684248864650726
0.048507049679756165,0.04878026247024536
0.04857620969414711,0.04940717667341232
0.048386503010988235,0.048712071031332016
0.05078551173210144,0.05083824321627617
0.05099993571639061,0.050695911049842834
0.049944739788770676,0.04993542283773422
0.04949376732110977,0.04900612309575081
0.04922119528055191,0.04934750497341156
0.049147337675094604,0.04898804798722267
0.048906829208135605,0.048756781965494156
0.048687901347875595,0.049623195081949234
0.048804402351379395,0.0496087409555912
0.04858385771512985,0.048370830714702606
0.04859070107340813,0.04933878406882286
0.04831499978899956,0.04952063038945198
0.048463374376297,0.05032043159008026
0.04849543422460556,0.05038415640592575
0.04844339191913605,0.04835464805364609
0.048402830958366394,0.048214927315711975
0.04823290556669235,0.04817439615726471
0.04828179255127907,0.048975616693496704
0.048349253833293915,0.04823024198412895
0.04824034869670868,0.04826662316918373
0.04832395911216736,0.048967987298965454
0.048709869384765625,0.04881059750914574
0.04842766001820564,0.04895898327231407
0.04813205450773239,0.049583904445171356
0.0483064278960228,0.04809656739234924
0.04821106046438217,0.04835176467895508
0.048232585191726685,0.04834989085793495
