iteration,residual,time,ssim,lpips
72,0.6070426916177691,8.71099853515625,0.09336599707603455,0.8326137661933899
73,0.5979829033310279,8.82199764251709,0.09392061084508896,0.8327735066413879
74,0.5909799848187643,8.948997497558594,0.09447064250707626,0.8327620625495911
75,0.5823448120697394,9.06899905204773,0.09502612799406052,0.8327441215515137
76,0.5757483583880265,9.185997247695923,0.09558330476284027,0.8327406644821167
77,0.5674977322472571,9.305000066757202,0.0961366668343544,0.8327747583389282
78,0.5612818667264002,9.419008255004883,0.096677266061306,0.8327822685241699
79,0.5533978026112941,9.531000137329102,0.09722954779863358,0.8327369689941406
80,0.5475114424234016,9.65099811553955,0.0977797880768776,0.8329157829284668
81,0.5399783673809777,9.770997762680054,0.09833049029111862,0.8332586288452148
82,0.5344010835505524,9.894997835159302,0.09886802732944489,0.833636999130249
83,0.5271887442889768,10.015011548995972,0.09940680861473083,0.8340790867805481
84,0.5219009332628899,10.136999607086182,0.09994428604841232,0.8343743085861206
85,0.5149936909651991,10.261999607086182,0.10048191994428635,0.8344703912734985
86,0.5099688238623645,10.377999305725098,0.10101085901260376,0.8345022201538086
87,0.5033480892685741,10.498997926712036,0.10154033452272415,0.8344358205795288
88,0.4985633565861848,10.62199854850769,0.1020643413066864,0.8343702554702759
89,0.49221625575168076,10.736998558044434,0.10259493440389633,0.8343549966812134
90,0.4876511170023603,10.85799765586853,0.10312183201313019,0.8342739939689636
91,0.481559322638496,10.980998277664185,0.10365305095911026,0.8342984914779663
92,0.47720482907824335,11.095998525619507,0.10417990386486053,0.8345486521720886
93,0.47135878906292483,11.208999872207642,0.10470756143331528,0.834874153137207
94,0.46721232873334245,11.32899808883667,0.1052301824092865,0.8353291153907776
95,0.46160243584617255,11.444002151489258,0.10575607419013977,0.8357668519020081
96,0.4576374717135867,11.570997476577759,0.10627799481153488,0.8360721468925476
97,0.45223260473594185,11.693999767303467,0.10680226981639862,0.8362201452255249
98,0.44843771454569664,11.817006587982178,0.10732182115316391,0.8362812399864197
99,0.4432475203900045,11.94199800491333,0.10783687233924866,0.8363310098648071
100,0.439621789435014,12.063999652862549,0.10834332555532455,0.8365350961685181
101,0.43461681150207415,12.182998180389404,0.10885415226221085,0.8367827534675598
102,0.4311390234049521,12.305999279022217,0.10935873538255692,0.836950957775116
103,0.4263252012103619,12.430998802185059,0.10985822230577469,0.8372232913970947
104,0.4229930089021528,12.559998273849487,0.11034607142210007,0.837509036064148
105,0.41834946181214555,12.680999517440796,0.11083205044269562,0.8379166126251221
106,0.41514692565214284,12.803998231887817,0.1113152876496315,0.8385151028633118
107,0.41067814610981973,12.925998210906982,0.11179674416780472,0.8390895128250122
108,0.40760095284929476,13.055997610092163,0.1122688427567482,0.8394807577133179
109,0.403279072781594,13.181997537612915,0.11273889988660812,0.8397599458694458
110,0.4003334211767298,13.295997142791748,0.11320627480745316,0.8398149013519287
111,0.39615649727263663,13.410999059677124,0.11367621272802353,0.839859664440155
112,0.39331924970897425,13.529999017715454,0.11413820087909698,0.8400996923446655
113,0.389288732681658,13.650997638702393,0.11459589749574661,0.8402541875839233
114,0.3865592719034672,13.776997327804565,0.11504445225000381,0.8404245972633362
115,0.3826562108929763,13.896003723144531,0.11549248546361923,0.8406664133071899
116,0.3800345577780375,14.021010637283325,0.11593996733427048,0.8408632874488831
117,0.37625778779648744,14.139997959136963,0.11638610064983368,0.8412071466445923
118,0.37372736547648094,14.258003950119019,0.116822250187397,0.8416844010353088
119,0.370078183264093,14.380011081695557,0.11725557595491409,0.8420760035514832
120,0.36763595391840853,14.498002767562866,0.11768416315317154,0.8423271179199219
121,0.3640990779939448,14.619998216629028,0.11811675131320953,0.8424810171127319
122,0.3617505931736723,14.747999429702759,0.11855176091194153,0.8425779342651367
123,0.35831634942000207,14.862998723983765,0.11898668855428696,0.8428581357002258
124,0.35605335503726226,14.996998071670532,0.11941415071487427,0.8431850671768188
125,0.35272588070386346,15.121997117996216,0.11983874440193176,0.8434247374534607
126,0.3505351826908631,15.243997812271118,0.1202598512172699,0.8436864018440247
127,0.34731408604254566,15.356999158859253,0.12068144977092743,0.843861997127533
128,0.34519380864323423,15.47799825668335,0.1210998073220253,0.8441469073295593
129,0.3420680367541066,15.601011276245117,0.12151715904474258,0.8446506857872009
130,0.3400222742103179,15.724997997283936,0.12193180620670319,0.8451933860778809
131,0.33698236673453535,15.838998556137085,0.12234403938055038,0.845646858215332
132,0.33500855183954226,15.967998027801514,0.12275348603725433,0.8459625244140625
133,0.33205408875013814,16.08801007270813,0.1231623962521553,0.8460855484008789
134,0.33014294780212117,16.205997705459595,0.12356572598218918,0.8462324738502502
135,0.3272762811014963,16.328998565673828,0.1239696517586708,0.8465043902397156
136,0.3254208909918679,16.44399929046631,0.12437044084072113,0.8467691540718079
137,0.32263926454358194,16.570998430252075,0.12476997822523117,0.8469744920730591
138,0.32083902898324757,16.689998865127563,0.12516595423221588,0.8471149802207947
139,0.31813504241909757,16.807011127471924,0.12555991113185883,0.8472333550453186
140,0.31639171298711255,16.924999713897705,0.12595079839229584,0.8475601077079773
141,0.31375890672156576,17.044998168945312,0.1263425648212433,0.8480072617530823
142,0.3120713216787477,17.165998697280884,0.12673161923885345,0.8484674692153931
143,0.3095075785040031,17.28100275993347,0.12712185084819794,0.8488067984580994
144,0.3078708172410705,17.398998022079468,0.12750916182994843,0.8489952683448792
145,0.3053766727983263,17.522001266479492,0.12789461016654968,0.8491857051849365
146,0.30378532978081935,17.640997886657715,0.1282765120267868,0.8494648337364197
147,0.30136032391644746,17.767011165618896,0.12866078317165375,0.8497925996780396
148,0.2998115641546216,17.88799786567688,0.1290425807237625,0.850043535232544
149,0.2974523787423631,18.01400089263916,0.12942132353782654,0.8502233028411865
150,0.2959462374324748,18.137998342514038,0.1297951489686966,0.8502655625343323
151,0.2936477582684894,18.255998134613037,0.1301698088645935,0.8504335880279541
152,0.2921851557636846,18.375998735427856,0.13054484128952026,0.8508078455924988
153,0.289942809184106,18.493000984191895,0.13091914355754852,0.8512442111968994
154,0.28852337371896897,18.60799813270569,0.131290003657341,0.8516116142272949
155,0.28633466652453526,18.73399829864502,0.13165925443172455,0.8518447875976562
156,0.2849560029201975,18.848998308181763,0.13202615082263947,0.8519924879074097
157,0.28282040734821184,18.98399829864502,0.13239556550979614,0.8522064685821533
158,0.28147892415860465,19.10801124572754,0.1327611654996872,0.8523830771446228
159,0.27939657750639835,19.228997707366943,0.13312257826328278,0.8525570034980774
160,0.2780889052142535,19.351997137069702,0.13348402082920074,0.8526965379714966
161,0.2760593167548992,19.469999313354492,0.1338483691215515,0.8527477979660034
162,0.2747833016043486,19.58399772644043,0.13421028852462769,0.8527976274490356
163,0.2728047238082935,19.706000804901123,0.13457171618938446,0.8530833721160889
164,0.27155961337157286,19.829999208450317,0.13493116199970245,0.8534955978393555
165,0.2696292787045839,19.95299744606018,0.1352919489145279,0.8539012670516968
166,0.26841513403628536,20.076000213623047,0.1356540471315384,0.8542044162750244
167,0.26653000887800615,20.196011066436768,0.13601526618003845,0.8543955683708191
168,0.2653469010150516,20.315999031066895,0.13637566566467285,0.8546386957168579
169,0.26350442649873823,20.43099856376648,0.1367379128932953,0.8548761606216431
170,0.2623518153519869,20.558003664016724,0.13709674775600433,0.8550826907157898
171,0.2605503284634099,20.67401146888733,0.13745321333408356,0.8552148938179016
172,0.25942688131790836,20.794997692108154,0.1378081887960434,0.8552577495574951
173,0.2576655544136104,20.911997318267822,0.13816650211811066,0.8552038073539734
174,0.2565693752728732,21.034998178482056,0.13852515816688538,0.8552330136299133
175,0.2548478446771896,21.158997774124146,0.1388818919658661,0.8554484248161316
176,0.2537769232287057,21.275997638702393,0.13923509418964386,0.8557393550872803
177,0.25209481670606554,21.389998197555542,0.13958899676799774,0.8560189008712769
178,0.2510474441075956,21.510998725891113,0.13994324207305908,0.8561878800392151
179,0.24940405416952888,21.635000467300415,0.14029936492443085,0.8563234806060791
180,0.24837906404594717,21.759997367858887,0.14065484702587128,0.8564311861991882
181,0.24677319365965047,21.88099765777588,0.14100752770900726,0.8565373420715332
182,0.2457699930008342,22.010000228881836,0.1413583755493164,0.8566064834594727
183,0.244200033762221,22.129997730255127,0.14171086251735687,0.8566360473632812
184,0.24321842405434627,22.248998165130615,0.1420608013868332,0.8565924167633057
185,0.2416825726667403,22.36399745941162,0.14241072535514832,0.856592059135437
186,0.24072250393700814,22.474010944366455,0.14275680482387543,0.8567492961883545
187,0.23921901002319754,22.591997385025024,0.1431020200252533,0.8570520281791687
188,0.23828034380542312,22.710997581481934,0.14344631135463715,0.8573282361030579
189,0.23680773162962157,22.833000421524048,0.14378836750984192,0.8575367331504822
190,0.2358900988396341,22.95399832725525,0.1441294550895691,0.8577127456665039
191,0.23444723630448455,23.07699751853943,0.1444685310125351,0.8578637838363647
192,0.23354997305844463,23.191998958587646,0.1448044627904892,0.858001708984375
193,0.23213606162262657,23.301998138427734,0.14514023065567017,0.858087420463562
194,0.23125826610746292,23.42499852180481,0.14547133445739746,0.858069658279419
195,0.22987277817427576,23.542998790740967,0.14580018818378448,0.857960045337677
196,0.22901342426730495,23.651998281478882,0.14612962305545807,0.8577821850776672
197,0.22765594085020488,23.768007516860962,0.14645786583423615,0.8576952219009399
198,0.226814005046962,23.885997533798218,0.1467849612236023,0.8577301502227783
199,0.22548410493967,24.01399850845337,0.14711210131645203,0.8578243851661682
200,0.2246586958272831,24.13200068473816,0.1474364995956421,0.8578977584838867
201,0.2233558411069967,24.256999254226685,0.14775942265987396,0.8579637408256531
202,0.22254625510068043,24.374000310897827,0.1480829119682312,0.8580460548400879
203,0.22126975401243937,24.49500322341919,0.14840936660766602,0.8580830097198486
204,0.22047551342440555,24.605997800827026,0.14873363077640533,0.8581364750862122
205,0.21922450514398195,24.732998371124268,0.14905479550361633,0.8581109642982483
206,0.21844532477932185,24.859002113342285,0.149375319480896,0.8580155372619629
207,0.21721883139639148,24.985999822616577,0.14969561994075775,0.8578624725341797
208,0.21645456758178458,25.112000226974487,0.1500142514705658,0.8577700853347778
209,0.21525154873024063,25.22100043296814,0.1503334492444992,0.8578166365623474
210,0.2145021216488554,25.335997343063354,0.15065205097198486,0.8579643368721008
211,0.21332155842970602,25.450000286102295,0.15097160637378693,0.8580737113952637
212,0.2125868798113601,25.563997507095337,0.15129241347312927,0.8581382632255554
213,0.21142782828055848,25.68099856376648,0.15161478519439697,0.8582049608230591
214,0.21070774901951703,25.80499839782715,0.1519380360841751,0.8582456111907959
215,0.20956939259040086,25.92499852180481,0.15226233005523682,0.858260989189148
216,0.20886365777631427,26.04599928855896,0.15258382260799408,0.858194887638092
217,0.20774532937005483,26.17199993133545,0.15290506184101105,0.8580814003944397
218,0.20705357245196268,26.292997360229492,0.15322645008563995,0.85788494348526
219,0.20595475156017481,26.407997369766235,0.15355104207992554,0.8576340079307556
220,0.20527649800188988,26.533997297286987,0.15387728810310364,0.857414960861206
221,0.20419679710134417,26.65099811553955,0.15420185029506683,0.8572742342948914
222,0.20353149117997515,26.766997575759888,0.15452297031879425,0.8571879267692566
223,0.20247061520605458,26.884998321533203,0.15484373271465302,0.8570957183837891
224,0.20181766083751557,27.00999927520752,0.15516507625579834,0.8570126295089722
225,0.20077537138882187,27.129997730255127,0.1554880142211914,0.8569381237030029
226,0.20013416043533416,27.248998641967773,0.1558104157447815,0.8568630814552307
227,0.19911024530996116,27.368998050689697,0.15613409876823425,0.8567769527435303
228,0.19848019240149692,27.49299955368042,0.15645939111709595,0.8566311597824097
229,0.19747442574650337,27.60499882698059,0.1567821055650711,0.8564256429672241
230,0.1968550032162479,27.72400140762329,0.1571001559495926,0.8561544418334961
231,0.1958671193774649,27.835998058319092,0.15741877257823944,0.8558535575866699
232,0.19525787134197575,27.956998586654663,0.1577395349740982,0.855609118938446
233,0.19428755600891598,28.083003282546997,0.15806105732917786,0.8553814888000488
234,0.19368810499709313,28.204997777938843,0.1583823412656784,0.8551734685897827
235,0.1927349864151532,28.32899832725525,0.15870516002178192,0.8549712896347046
236,0.19214503977592093,28.45499849319458,0.15902645885944366,0.8547689318656921
237,0.19120868656610865,28.57901120185852,0.15934620797634125,0.8545837998390198
238,0.1906280300046503,28.70299768447876,0.15966495871543884,0.8544277548789978
239,0.18970796330500156,28.811997890472412,0.1599869430065155,0.8542490005493164
240,0.18913644423303638,28.93800139427185,0.16031154990196228,0.8540225028991699
241,0.18823215359495277,29.057000398635864,0.16063429415225983,0.853766918182373
242,0.1876696654832081,29.172014236450195,0.1609557718038559,0.8535075187683105
243,0.18678062305470478,29.29301166534424,0.16128136217594147,0.853279709815979
244,0.1862270894334181,29.413997411727905,0.16160835325717926,0.853053867816925
245,0.18535276698255,29.53100037574768,0.16193388402462006,0.8528252840042114
246,0.18480812208974806,29.65000009536743,0.16225868463516235,0.8526039719581604
247,0.18394800917611592,29.773998737335205,0.16258634626865387,0.852412223815918
248,0.1834121814351423,29.909999132156372,0.16291776299476624,0.8522438406944275
249,0.1825657975151763,30.03299832344055,0.16324970126152039,0.8521053194999695
250,0.18203870007078696,30.153997659683228,0.16358382999897003,0.8519774079322815
251,0.1812056010675897,30.273998498916626,0.16392119228839874,0.8518574833869934
252,0.18068712521340774,30.39501118659973,0.16425833106040955,0.8517137765884399
253,0.17986690972451216,30.51899766921997,0.1645948439836502,0.8515624403953552
254,0.17935691914900107,30.641997575759888,0.16493219137191772,0.8514105081558228
255,0.1785492370949685,30.768998384475708,0.16527265310287476,0.8512485027313232
256,0.17804758106518606,30.901998281478882,0.16561618447303772,0.8510720133781433
257,0.17725219689428814,31.026997089385986,0.1659611612558365,0.8508998155593872
258,0.17675895227330574,31.14999747276306,0.16630633175373077,0.8507135510444641
259,0.17597656935913347,31.26799726486206,0.1666528880596161,0.850543737411499
260,0.17549476534518635,31.383997917175293,0.16700038313865662,0.850410521030426
261,0.17473529729630138,31.50201153755188,0.1673489362001419,0.8502973318099976
262,0.17429444036804842,31.615997791290283,0.16769810020923615,0.850170373916626
263,0.17363873140719938,31.740999698638916,0.16804949939250946,0.8499988913536072
264,0.17344437334609844,31.869998693466187,0.16840095818042755,0.8498023748397827
265,0.17337454348133072,31.999998807907104,0.1687537431716919,0.8496242761611938
266,0.17447163125508192,32.12699866294861,0.16911016404628754,0.8494777083396912
267,0.17706185121487197,32.24501156806946,0.16947634518146515,0.8493391275405884
268,0.1832409541036974,32.36301136016846,0.16985996067523956,0.8491915464401245
269,0.1948277191626062,32.48199772834778,0.17028021812438965,0.8490265607833862
270,0.2158876976499007,32.60399889945984,0.17077401280403137,0.8488422632217407
271,0.2502536264331661,32.720001459121704,0.17140747606754303,0.8485882878303528
272,0.30310037026155306,32.83999991416931,0.1722952127456665,0.848172128200531
273,0.37367227531864894,32.968998670578,0.17361314594745636,0.847577691078186
274,0.4479849231466588,33.089011430740356,0.17552895843982697,0.8469545841217041
275,0.4856990898106184,33.20599985122681,0.17795535922050476,0.8465811014175415
276,0.45253283696952973,33.32700276374817,0.18030409514904022,0.8465001583099365
277,0.3672906751341256,33.44400334358215,0.1819896101951599,0.8466727137565613
278,0.2866811196534495,33.569997787475586,0.18299275636672974,0.8468813300132751
279,0.24436161495958242,33.686004400253296,0.18362100422382355,0.8470319509506226
280,0.24920083309308683,33.802000284194946,0.1841529756784439,0.8471236228942871
281,0.29154391803107504,33.921998739242554,0.1848071664571762,0.8471388816833496
282,0.3323715584401037,34.042001724243164,0.18570531904697418,0.8470309972763062
283,0.31623764875152255,34.167999267578125,0.1866731494665146,0.8468331098556519
284,0.2626593057073421,34.28801107406616,0.18739758431911469,0.8466243147850037
285,0.23147390135499224,34.41299772262573,0.18789361417293549,0.8464765548706055
286,0.2458042996949593,34.53099846839905,0.188351571559906,0.8463621139526367
287,0.28420063188553785,34.646000623703,0.18894580006599426,0.8462260961532593
288,0.2888046100642676,34.76000118255615,0.18966224789619446,0.8459985852241516
289,0.25088140500622047,34.87799882888794,0.19026698172092438,0.8457897305488586
290,0.23100645096054495,35.00699758529663,0.19071584939956665,0.8456321954727173
291,0.25386180943437237,35.12701153755188,0.19117693603038788,0.8455219864845276
292,0.2849749900274735,35.24100112915039,0.19178640842437744,0.8454018831253052
293,0.26710661324333546,35.361000776290894,0.19242851436138153,0.8452578186988831
294,0.23541357831254214,35.47399878501892,0.19291724264621735,0.8451009392738342
295,0.2423139548349817,35.58399772644043,0.19334253668785095,0.8449645042419434
296,0.2740800447439215,35.70501136779785,0.19386661052703857,0.8448349237442017
297,0.2676904831297841,35.82501149177551,0.19446653127670288,0.8447220325469971
298,0.23699774382381508,35.947998046875,0.1949511617422104,0.8445806503295898
299,0.24095635450079908,36.06899976730347,0.19536136090755463,0.8444910049438477
300,0.2697121858541021,36.191997051239014,0.19585242867469788,0.8444241285324097
301,0.26077813452229215,36.315001249313354,0.19640035927295685,0.8443313837051392
302,0.2342807822564262,36.43999886512756,0.19684277474880219,0.8442588448524475
303,0.2446276671217636,36.56199789047241,0.1972436010837555,0.8442041277885437
304,0.2676401356550191,36.678001165390015,0.19772939383983612,0.8441715836524963
305,0.24873343543094767,36.79999899864197,0.19822411239147186,0.8441462516784668
306,0.23214283825087598,36.932997703552246,0.19862477481365204,0.8441046476364136
307,0.2524978196124869,37.057998180389404,0.19904229044914246,0.8440392017364502
308,0.2604215034180256,37.182997703552246,0.1995396912097931,0.8439463376998901
309,0.23533251646863265,37.30100440979004,0.19998066127300262,0.8438445329666138
310,0.23729615638736198,37.41799879074097,0.2003626823425293,0.843768835067749
311,0.25884273753311265,37.53299808502197,0.20081987977027893,0.8436521291732788
312,0.24435285084425132,37.65699863433838,0.20129670202732086,0.8434774875640869
313,0.23026620987226926,37.778011322021484,0.20168450474739075,0.8433355689048767
314,0.24989944731552552,37.899001598358154,0.20208795368671417,0.8432143330574036
315,0.25056109361221235,38.02799725532532,0.20255203545093536,0.8430995941162109
316,0.22980410427202194,38.13899898529053,0.20295041799545288,0.8430007696151733
317,0.24042036687447307,38.26099753379822,0.20332320034503937,0.8429027795791626
318,0.2522600814091866,38.38299775123596,0.20376668870449066,0.8427483439445496
319,0.2317111944393556,38.508002281188965,0.2041790783405304,0.8426042199134827
320,0.233673521619398,38.6329984664917,0.20453573763370514,0.8424593210220337
321,0.25023008183388046,38.75600075721741,0.20494739711284637,0.8422638177871704
322,0.23389725442827872,38.881999492645264,0.20536015927791595,0.8420321345329285
323,0.22924253121502697,39.00999879837036,0.20570647716522217,0.8418225049972534
324,0.24703874692491398,39.127997398376465,0.20608940720558167,0.8416027426719666
325,0.23474192089254023,39.25999736785889,0.20649221539497375,0.8414292335510254
326,0.22655567279776326,39.38099956512451,0.20683757960796356,0.8413106799125671
327,0.2435159383238856,39.50799894332886,0.20721736550331116,0.8411738872528076
328,0.23447516059588933,39.629998445510864,0.20762832462787628,0.8410311341285706
329,0.22447519678843156,39.74999928474426,0.2079770863056183,0.8408851623535156
330,0.24071126812159035,39.86999821662903,0.20834195613861084,0.8407046794891357
331,0.23290169949208134,39.99400234222412,0.2087344378232956,0.8405077457427979
332,0.2230770543968504,40.115997314453125,0.20906588435173035,0.8402755260467529
333,0.23840969083844274,40.23399782180786,0.20940887928009033,0.8399925231933594
334,0.23071008118829464,40.35399913787842,0.2097739726305008,0.8396700620651245
335,0.22188025069994943,40.46899938583374,0.21008950471878052,0.8393889665603638
336,0.23685727948503388,40.593998193740845,0.21042852103710175,0.8390712141990662
337,0.2276367991511812,40.711997985839844,0.21079443395137787,0.8387593030929565
338,0.22124318794408523,40.83399772644043,0.21111468970775604,0.8384764194488525
339,0.23520572328415007,40.95999884605408,0.2114575207233429,0.8382116556167603
340,0.22413493321471212,41.083998680114746,0.21180863678455353,0.83793044090271
341,0.22094516776999465,41.2099974155426,0.21210989356040955,0.8376972675323486
342,0.2334734588534645,41.32899785041809,0.21243321895599365,0.8374185562133789
343,0.2202917740784275,41.449002504348755,0.21275191009044647,0.8370903730392456
344,0.2216365045626344,41.57499814033508,0.21303126215934753,0.8368218541145325
345,0.23089311594995432,41.691999435424805,0.21334439516067505,0.8365167379379272
346,0.21695291228969296,41.80999732017517,0.21364417672157288,0.8361997008323669
347,0.2228524171061227,41.9379985332489,0.21391843259334564,0.8359074592590332
348,0.2273125702354091,42.052998542785645,0.21422728896141052,0.8356276750564575
349,0.21436633866366642,42.17099738121033,0.21450775861740112,0.8353744745254517
350,0.2244600251197692,42.2909996509552,0.21478040516376495,0.8351353406906128
351,0.22236351882498578,42.410999059677124,0.21509113907814026,0.8348739147186279
352,0.21351298814705996,42.53199744224548,0.21537062525749207,0.8346455693244934
353,0.2252358832235624,42.65699815750122,0.21566136181354523,0.8343762755393982
354,0.21705870749913359,42.77899765968323,0.2159644067287445,0.8340612053871155
355,0.21440642698753273,42.90601134300232,0.2162296622991562,0.833764910697937
356,0.22416192898626267,43.03099846839905,0.21651823818683624,0.8334331512451172
357,0.21211607600617918,43.1490113735199,0.21679995954036713,0.8330973982810974
358,0.2167456049684663,43.26799821853638,0.21705342829227448,0.8327445983886719
359,0.2200983286112325,43.39099717140198,0.21732744574546814,0.832366943359375
360,0.20924151557253026,43.51299810409546,0.21757520735263824,0.8320093750953674
361,0.2187575230622819,43.63299822807312,0.21781867742538452,0.8316969871520996
362,0.21401667717969367,43.75599765777588,0.21807952225208282,0.831371009349823
363,0.20888429241546522,43.88001203536987,0.21831463277339935,0.8310908079147339
364,0.21824488998645225,44.00299835205078,0.2185700237751007,0.8307973742485046
365,0.20744472814729037,44.11599826812744,0.21883325278759003,0.8305006623268127
366,0.21044780354243867,44.23901128768921,0.21907563507556915,0.8302255868911743
367,0.213320859788511,44.35299825668335,0.21934501826763153,0.8299041986465454
368,0.20319792424647504,44.47799730300903,0.21959681808948517,0.8295947909355164
369,0.21168734624134886,44.59700083732605,0.21984662115573883,0.8292768001556396
370,0.2060660615678941,44.71900033950806,0.2201080173254013,0.8289579749107361
371,0.20276832001796116,44.84699988365173,0.22033889591693878,0.8286818265914917
372,0.21009031701970257,44.97699975967407,0.22057974338531494,0.8283627033233643
373,0.19958805373141617,45.095999002456665,0.22081315517425537,0.8280552625656128
374,0.20464249775077048,45.22100520133972,0.22103270888328552,0.8277425765991211
375,0.20384108366687495,45.34499764442444,0.22127167880535126,0.8273922204971313
376,0.19687187506055798,45.46599864959717,0.22149187326431274,0.8270552158355713
377,0.20492465931299536,45.58599901199341,0.22172051668167114,0.826661229133606
378,0.19651009808099837,45.707998752593994,0.22195003926753998,0.8262603878974915
