iteration,residual,time
0,160.42364913999324,0
1,105.27463585360418,0.04699516296386719
2,82.93910439614754,0.08199763298034668
3,66.52276168317583,0.1179971694946289
4,53.00777014432647,0.1529982089996338
5,41.32952709024408,0.18599724769592285
6,31.90858802428847,0.21999573707580566
7,24.731536303525377,0.26299524307250977
8,19.091814994544208,0.29599738121032715
9,14.823790366590018,0.33199572563171387
10,11.634350542237533,0.37299537658691406
11,9.022862026418387,0.4069952964782715
12,7.086931036807792,0.4439973831176758
13,5.622321464284038,0.5299983024597168
14,4.480375268044432,0.5699999332427979
15,3.556292539518236,0.6059994697570801
16,2.8532997601646564,0.644996166229248
17,2.2669574933639436,0.6819968223571777
18,1.8149124491251383,0.7169959545135498
19,1.4503063912798444,0.755997896194458
20,1.1782590317387853,0.7979965209960938
21,0.9592180392872223,0.82999587059021
22,0.7917221717804388,0.8629963397979736
23,0.6407235086638966,0.8979969024658203
24,0.5294403017530552,0.9339983463287354
25,0.4336018885763134,0.9679989814758301
26,0.3599528283803662,1.0029971599578857
27,0.2983475986624902,1.0369975566864014
28,0.24784582304741898,1.0689976215362549
29,0.20111125192759324,1.1009950637817383
30,0.1650800550108534,1.1349961757659912
31,0.1350076968008964,1.1679954528808594
32,0.11267681453203619,1.2019965648651123
33,0.09312198326656146,1.2339951992034912
34,0.07787420001002274,1.2669951915740967
35,0.06459475453657255,1.2999966144561768
36,0.054294280844142034,1.333998441696167
37,0.045007818998270804,1.3659958839416504
38,0.03742604071223528,1.3999974727630615
39,0.030709613054726314,1.4339954853057861
40,0.0254189437179963,1.4659960269927979
41,0.020785578352899115,1.4990012645721436
42,0.017347935258564713,1.5339980125427246
43,0.014309410694320393,1.5710008144378662
44,0.011809491275233114,1.6039979457855225
45,0.009613425036962624,1.6390042304992676
46,0.007856194023988313,1.6730015277862549
47,0.0063188860954583375,1.7099981307983398
48,0.005162991089658369,1.7439982891082764
49,0.004149927901702408,1.7779974937438965
50,0.0033632434948750035,1.811997413635254
51,0.002694295622939889,1.8449974060058594
52,0.002181275655294897,1.878997564315796
53,0.0017507470079350922,1.9119987487792969
54,0.0014116154543527236,1.9429957866668701
55,0.001133320646081437,1.9749960899353027
56,0.0009257046720581577,2.0099987983703613
57,0.0007515210445181391,2.041998863220215
