iteration,residual,time,ssim,lpips
30,0.01422820200597608,3.0290000438690186,0.4559018313884735,0.466950386762619
31,0.009964161275837045,3.1259987354278564,0.455902099609375,0.46695083379745483
32,0.006937036520027018,3.2249996662139893,0.4559021592140198,0.4669513404369354
33,0.004851881765774095,3.3330001831054688,0.4559020698070526,0.46695083379745483
34,0.003410848831799463,3.438000202178955,0.4559020400047302,0.4669509530067444
35,0.0023983415564373008,3.537998914718628,0.4559020400047302,0.4669511914253235
36,0.0016815960210581433,3.6349987983703613,0.45590198040008545,0.46695128083229065
37,0.0011750318827497385,3.7370007038116455,0.4559018313884735,0.4669512212276459
38,0.0008209918264834961,3.837005138397217,0.4559019207954407,0.46695125102996826
39,0.0005736198664737723,3.9339985847473145,0.4559018313884735,0.46695131063461304
40,0.0004005388263025163,4.028000831604004,0.4559018313884735,0.46695125102996826
41,0.00027831358409157624,4.122999906539917,0.45590195059776306,0.46695125102996826
42,0.00019539299501443317,4.220998525619507,0.4559018611907959,0.46695125102996826
43,0.0001381228344703592,4.322998523712158,0.4559019207954407,0.46695125102996826
44,9.759980029277396e-05,4.423999071121216,0.4559018611907959,0.4669511914253235
45,6.845741882567442e-05,4.524998903274536,0.45590198040008545,0.46695125102996826
46,4.72744120564511e-05,4.623998403549194,0.4559019207954407,0.4669511914253235
47,3.279505418550051e-05,4.726999759674072,0.45590195059776306,0.46695125102996826
48,2.2913854397516664e-05,4.826003074645996,0.4559019207954407,0.46695125102996826
49,1.612704409269415e-05,4.924998998641968,0.45590195059776306,0.46695125102996826
50,1.1357253094104117e-05,5.028002977371216,0.4559019207954407,0.46695125102996826
51,7.988445918799712e-06,5.125999212265015,0.4559019207954407,0.4669511914253235
52,5.59447042334652e-06,5.226998805999756,0.4559019207954407,0.4669512212276459
53,3.899225986690726e-06,5.334999084472656,0.45590195059776306,0.46695125102996826
54,2.7190512873862296e-06,5.4349987506866455,0.4559019207954407,0.46695125102996826
55,1.9025410194478617e-06,5.530000686645508,0.4559019207954407,0.46695125102996826
56,1.3347692381391124e-06,5.630998849868774,0.45590195059776306,0.4669512212276459
57,9.315430109423441e-07,5.729000806808472,0.4559019207954407,0.46695125102996826
58,6.536235741644919e-07,5.8299994468688965,0.45590195059776306,0.46695125102996826
59,4.5898186202174464e-07,5.932000398635864,0.4559019207954407,0.4669512212276459
60,3.220143596750747e-07,6.0320000648498535,0.45590195059776306,0.46695125102996826
61,2.2486182064832894e-07,6.132999897003174,0.45590195059776306,0.46695125102996826
62,1.5663277850550065e-07,6.233999490737915,0.45590195059776306,0.46695125102996826
63,1.0951654669702342e-07,6.336998701095581,0.45590195059776306,0.4669511914253235
64,7.683499361360988e-08,6.430998802185059,0.45590195059776306,0.46695125102996826
65,5.388142926302357e-08,6.529006719589233,0.45590195059776306,0.4669511914253235
66,3.766541493984193e-08,6.630004644393921,0.45590195059776306,0.46695125102996826
67,2.6400209271577393e-08,6.7230002880096436,0.45590195059776306,0.46695125102996826
68,1.8478434854239038e-08,6.821998596191406,0.45590195059776306,0.46695125102996826
69,1.2971218339294857e-08,6.917999267578125,0.45590195059776306,0.46695125102996826
70,9.099908844893709e-09,7.019000053405762,0.45590195059776306,0.4669511914253235
71,6.3762345139605785e-09,7.117998838424683,0.45590195059776306,0.46695125102996826
72,4.437570823444362e-09,7.210005283355713,0.45590195059776306,0.4669511914253235
73,3.088798762859956e-09,7.300999879837036,0.45590195059776306,0.46695125102996826
74,2.1489601327939567e-09,7.399999618530273,0.45590195059776306,0.4669511914253235
75,1.50660025505854e-09,7.4960010051727295,0.45590195059776306,0.46695125102996826
76,1.0650255528425938e-09,7.600010395050049,0.45590195059776306,0.46695125102996826
77,7.545302131829474e-10,7.697000026702881,0.45590195059776306,0.4669511914253235
78,5.285327739261896e-10,7.796998977661133,0.45590195059776306,0.4669511914253235
79,3.668261517055065e-10,7.89599871635437,0.45590195059776306,0.4669511914253235
80,2.54835420273494e-10,7.9970009326934814,0.45590195059776306,0.4669511914253235
81,1.7806233596915302e-10,8.101999521255493,0.45590195059776306,0.4669511914253235
82,1.2440810784516363e-10,8.202001571655273,0.45590195059776306,0.4669511914253235
83,8.747235906220666e-11,8.29800271987915,0.45590195059776306,0.4669511914253235
84,6.167942003637841e-11,8.39699912071228,0.45590195059776306,0.4669511914253235
85,4.328513768528774e-11,8.496999502182007,0.45590195059776306,0.4669511914253235
86,3.007927542893316e-11,8.59700083732605,0.45590195059776306,0.4669511914253235
87,2.091373270632134e-11,8.69700002670288,0.45590195059776306,0.4669511914253235
88,1.4689301705701472e-11,8.796000719070435,0.45590195059776306,0.4669511914253235
89,1.0345211389509948e-11,8.897001028060913,0.45590195059776306,0.4669511914253235
90,7.261430372551669e-12,9.00100064277649,0.45590195059776306,0.4669511914253235
