iteration,residual,time,ssim,lpips
0,27.44050320046319,0,0.05899820476770401,0.857728123664856
10,4.72784768076016,1.0050015449523926,0.06614889949560165,0.8473503589630127
20,2.475190003955265,1.9889988899230957,0.06925218552350998,0.84378582239151
30,1.792898885282155,2.9669992923736572,0.07179080694913864,0.8418585062026978
40,1.4324685779343682,3.955997943878174,0.07403595745563507,0.8404144048690796
50,1.2053804610849355,4.949997663497925,0.07607325166463852,0.8393491506576538
60,1.047558030709663,5.939998626708984,0.07794930040836334,0.8386814594268799
70,0.9307125250756247,6.94199800491333,0.07969596982002258,0.8382432460784912
80,0.840284264419497,7.932997941970825,0.08133701235055923,0.8378797769546509
90,0.7679642576787858,8.940999031066895,0.08289030939340591,0.8375850319862366
100,0.7086424621236089,9.936997652053833,0.08436935395002365,0.8373808860778809
110,0.658992416445015,10.942999124526978,0.08578436076641083,0.8372862339019775
120,0.6167496489480275,11.946001052856445,0.08714309334754944,0.8372634649276733
130,0.5803158581840643,12.937997817993164,0.0884515568614006,0.8372669219970703
140,0.5485287259071175,13.927997827529907,0.08971439301967621,0.8373088836669922
150,0.5205214965376408,14.912997961044312,0.09093550592660904,0.8373735547065735
160,0.49563383042593545,15.916998147964478,0.09211788326501846,0.8374576568603516
170,0.4733532620161349,16.90600275993347,0.09326402097940445,0.8375316262245178
180,0.4532756228399125,17.901999473571777,0.0943761095404625,0.8376119136810303
190,0.43507760178111693,18.90699791908264,0.09545598179101944,0.8377087712287903
200,0.418497294514168,19.9239981174469,0.09650538116693497,0.837823748588562
210,0.40332014331684063,20.916000843048096,0.09752580523490906,0.837942898273468
220,0.3893685944170279,21.884997606277466,0.09851854294538498,0.8380645513534546
230,0.376494369857402,22.866004467010498,0.09948482364416122,0.838179349899292
240,0.364572610766537,23.85599970817566,0.10042599588632584,0.838289201259613
250,0.35349738160454164,24.836997985839844,0.10134307295084,0.8383899331092834
260,0.34317817857416,25.85200262069702,0.10223708301782608,0.8384851217269897
270,0.3335371887662826,26.83200168609619,0.10310932993888855,0.8385874032974243
280,0.3245071173929125,27.81699800491333,0.10396067053079605,0.838693380355835
290,0.3160294497029191,28.85899806022644,0.104792021214962,0.8388040661811829
300,0.30805304893523583,29.83699870109558,0.1056043729186058,0.8389056921005249
310,0.30053301653208214,30.808997869491577,0.10639845579862595,0.8390002250671387
320,0.29342975884838957,31.815000534057617,0.10717522352933884,0.8390894532203674
330,0.28670821779330646,32.81299805641174,0.10793545842170715,0.8391781449317932
340,0.28033723261600757,33.814998626708984,0.10867982357740402,0.8392592668533325
350,0.2742890073615855,34.83500337600708,0.10940913110971451,0.8393388986587524
360,0.2685386640452636,35.833998918533325,0.11012396216392517,0.8394169211387634
370,0.26306386580000285,36.82599854469299,0.11082509160041809,0.8394904136657715
380,0.257844497483656,37.80899930000305,0.11151286214590073,0.8395669460296631
390,0.25286239373294905,38.79999804496765,0.11218801140785217,0.8396424651145935
400,0.24810110640197347,39.78499794006348,0.11285100877285004,0.8397178649902344
410,0.24354570485449265,40.80599808692932,0.11350240558385849,0.8397915363311768
420,0.2391826037901463,41.83099818229675,0.11414270848035812,0.8398614525794983
430,0.23499941424789844,42.824997901916504,0.11477218568325043,0.8399267792701721
440,0.23098481420097014,43.80800008773804,0.11539150029420853,0.8399947881698608
450,0.22712843577807534,44.7720000743866,0.11600088328123093,0.840063214302063
460,0.2234207666479857,45.77799844741821,0.11660074442625046,0.840130090713501
470,0.21985306351301875,46.79400110244751,0.11719143390655518,0.8401954770088196
480,0.2164172759910242,47.79199767112732,0.11777332425117493,0.8402602672576904
490,0.21310597943971318,48.8009991645813,0.11834662407636642,0.8403216004371643
500,0.20991231550342293,49.808000326156616,0.11891169846057892,0.8403775691986084
510,0.20682993934971805,50.796998500823975,0.11946883797645569,0.8404300212860107
520,0.20385297271900912,51.7769992351532,0.12001834809780121,0.8404794335365295
530,0.20097596204029888,52.7789990901947,0.12056039273738861,0.8405275344848633
540,0.19819384097493276,53.77699899673462,0.12109532207250595,0.8405765295028687
550,0.19550189684161026,54.777997970581055,0.12162318080663681,0.8406262397766113
560,0.19289574045284374,55.77100610733032,0.12214437127113342,0.8406780958175659
570,0.19037127895805386,56.79899787902832,0.12265890836715698,0.840728759765625
580,0.1879246913435721,57.78899788856506,0.12316717207431793,0.840778112411499
590,0.18555240628655442,58.776997804641724,0.12366933375597,0.8408238887786865
600,0.18325108209963972,59.754997968673706,0.1241653561592102,0.8408679366111755
610,0.18101758853715588,60.7529993057251,0.12465561181306839,0.8409115076065063
620,0.17884899026274786,61.7449996471405,0.12514030933380127,0.840951681137085
630,0.1767425318032387,62.75500011444092,0.12561935186386108,0.8409909009933472
640,0.17469562383494183,63.77701187133789,0.1260930746793747,0.8410292267799377
650,0.1727058306671305,64.76699781417847,0.12656168639659882,0.8410678505897522
660,0.17077085880330303,65.78399753570557,0.12702515721321106,0.8411063551902771
670,0.16888854647466503,66.7799985408783,0.12748368084430695,0.8411441445350647
680,0.16705685405227064,67.77200031280518,0.12793737649917603,0.8411816358566284
690,0.16527385525462898,68.7589979171753,0.1283862441778183,0.8412173390388489
700,0.163537729076704,69.75900053977966,0.12883061170578003,0.8412514925003052
710,0.16184675237414645,70.7459979057312,0.1292705535888672,0.8412837386131287
720,0.16019929304356803,71.74299836158752,0.12970604002475739,0.8413143754005432
730,0.15859380374576493,72.74800062179565,0.13013732433319092,0.8413434624671936
740,0.15702881612417774,73.76799750328064,0.1305643916130066,0.8413717746734619
750,0.15550293547561783,74.76899790763855,0.13098734617233276,0.8414003849029541
760,0.15401483583450382,75.75399804115295,0.13140654563903809,0.8414289355278015
770,0.152563255435549,76.76199913024902,0.13182173669338226,0.8414561152458191
780,0.15114699252318178,77.77199816703796,0.13223306834697723,0.8414822220802307
790,0.1497649014789041,78.76100277900696,0.13264083862304688,0.8415065407752991
800,0.14841588924044843,79.73399758338928,0.13304483890533447,0.8415297865867615
810,0.14709891198894964,80.70699882507324,0.13344527781009674,0.8415541648864746
820,0.1458129720824426,81.67399907112122,0.1338423639535904,0.8415783047676086
