iteration,residual,time
0,160.85028999670666,0
1,215.37068942260893,0.025998592376708984
2,173.28384904885536,0.05199933052062988
3,119.3962267716102,0.07899904251098633
4,77.16757893443905,0.10499858856201172
5,50.16534819464827,0.13599848747253418
6,34.44747926599764,0.16099882125854492
7,24.759042979771,0.18700122833251953
8,18.08866384098972,0.21199846267700195
9,12.817732713596186,0.23999857902526855
10,9.040391949393065,0.26599884033203125
11,6.197737548860694,0.2910010814666748
12,4.235710292338519,0.3169984817504883
13,2.9497182310406265,0.34400081634521484
14,2.097391999776783,0.37000083923339844
15,1.5069601215227058,0.3970019817352295
16,1.0701072606729953,0.4230029582977295
17,0.7309960650704338,0.44899988174438477
18,0.4953658012164553,0.47499871253967285
19,0.3438674334657552,0.5029993057250977
20,0.24715995664173665,0.5289990901947021
21,0.17668012307860045,0.5529994964599609
22,0.12402378380665999,0.5789995193481445
23,0.08616708906055692,0.6030004024505615
24,0.05989964935606309,0.6289987564086914
25,0.04155364230515612,0.6559991836547852
26,0.02866935231418992,0.6829984188079834
27,0.019952919182656587,0.7099988460540771
28,0.014363016870315892,0.7359986305236816
29,0.010363918108438704,0.7639987468719482
30,0.007176470556148958,0.7910003662109375
31,0.004883822574743582,0.8169989585876465
32,0.0033749485780248454,0.8419985771179199
33,0.0023822225810233998,0.8680005073547363
34,0.0016930818553607173,0.896005392074585
35,0.0011893716658608778,0.9230027198791504
36,0.0008255393626207604,0.9489989280700684
37,0.0005777119366546465,0.9759988784790039
38,0.00040668938761870786,1.0029997825622559
39,0.0002818285128248947,1.0289990901947021
40,0.00019708371797633553,1.0550010204315186
41,0.00013873338721621026,1.0799992084503174
42,9.842293106494174e-05,1.1069998741149902
43,6.897283522650528e-05,1.1339991092681885
44,4.763596440364727e-05,1.160998821258545
45,3.310163778161441e-05,1.1899986267089844
46,2.29727394639288e-05,1.2189991474151611
47,1.6238467065481414e-05,1.245002269744873
48,1.1431975518497937e-05,1.2710018157958984
49,8.089481936035728e-06,1.2980003356933594
50,5.685212300169414e-06,1.3250007629394531
51,3.9137035112927245e-06,1.350998878479004
52,2.7296616422508067e-06,1.3769984245300293
53,1.9150654139000046e-06,1.402998685836792
54,1.3513007958698329e-06,1.4290008544921875
55,9.397436744919683e-07,1.4559988975524902
56,6.576034176287831e-07,1.4809987545013428
57,4.622471563364374e-07,1.5089986324310303
58,3.2420341065796004e-07,1.5350003242492676
59,2.2738780558028295e-07,1.5610010623931885
60,1.5894470851795413e-07,1.586998701095581
61,1.1029538351295944e-07,1.6129999160766602
62,7.639802944286749e-08,1.6369984149932861
63,5.379554684625226e-08,1.6630003452301025
64,3.8192326061683964e-08,1.689000129699707
65,2.7013246133042612e-08,1.714998722076416
66,1.8872319494497515e-08,1.7420005798339844
67,1.3149215205163248e-08,1.767998456954956
68,9.071697375182751e-09,1.7949986457824707
69,6.253868419011964e-09,1.8220000267028809
70,4.4057040541203296e-09,1.8480002880096436
71,3.1355808020257813e-09,1.8759987354278564
72,2.217362132364434e-09,1.904999017715454
73,1.557912072463625e-09,1.931999683380127
74,1.0757318692373713e-09,1.9590020179748535
75,7.422728285749388e-10,1.985002040863037
76,5.206426475264982e-10,2.010998487472534
77,3.6951125345169885e-10,2.036999225616455
78,2.6053139806628857e-10,2.062999963760376
79,1.8135310197960027e-10,2.0890004634857178
80,1.2694051034254425e-10,2.113999128341675
81,8.835159688807497e-11,2.1419992446899414
82,6.114989044605123e-11,2.1689999103546143
83,4.287565749476169e-11,2.1969993114471436
84,3.0160376688437414e-11,2.221998929977417
85,2.1321969693846038e-11,2.2480010986328125
86,1.5030935777628157e-11,2.274998426437378
87,1.0526309860489072e-11,2.3040010929107666
88,7.32232353619689e-12,2.32999849319458
